,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition
924,20,RL,79.0,10240,2,0,4,Lvl,4.0,Inside,3,NWAmes,Norm,Norm,1Fam,1Story,6,6,1980,1980,Gable,CompShg,Plywood,Plywood,BrkFace,157.0,3,4,CBlock,4,3,No,4,625.0,2,1061.0,0.0,1686.0,GasA,3,Y,SBrkr,1686,0,0,1686,1.0,0.0,2,0,3,1,3.0,7,8.0,1,3,Attchd,1980.0,Unf,2.0,612.0,3,3,2,384,131,0,0,0,0,0,0,None,0,5,2006,WD,Normal
925,20,RL,,15611,2,0,3,Lvl,4.0,Corner,3,NWAmes,Norm,Norm,1Fam,1Story,5,6,1977,1977,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4,3,2,5,767.0,2,93.0,266.0,1126.0,GasA,3,Y,SBrkr,1126,0,0,1126,0.0,1.0,2,0,3,1,5.0,6,8.0,0,0,Attchd,1977.0,RFn,2.0,540.0,3,3,2,180,0,0,0,0,0,0,0,None,0,3,2008,WD,Abnorml
926,60,RL,93.0,11999,2,0,4,Lvl,4.0,Inside,3,NridgHt,Norm,Norm,1Fam,2Story,8,5,2003,2004,Hip,CompShg,VinylSd,VinylSd,BrkFace,340.0,4,3,PConc,4,3,No,1,0.0,1,0.0,1181.0,1181.0,GasA,5,Y,SBrkr,1234,1140,0,2374,0.0,0.0,2,1,4,1,5.0,10,8.0,1,4,BuiltIn,2003.0,Fin,3.0,656.0,3,3,2,104,100,0,0,0,0,0,0,None,0,5,2007,WD,Normal
927,60,RL,,9900,2,0,4,Lvl,4.0,Inside,3,NWAmes,Feedr,Norm,1Fam,2Story,7,5,1968,1968,Gable,CompShg,MetalSd,MetalSd,BrkFace,342.0,3,3,CBlock,3,3,No,4,552.0,1,0.0,280.0,832.0,GasA,4,Y,SBrkr,1098,880,0,1978,0.0,0.0,2,1,4,1,3.0,9,8.0,1,4,Attchd,1968.0,RFn,2.0,486.0,3,3,2,0,43,0,0,0,0,0,4,None,0,4,2008,WD,Normal
928,20,RL,,11838,2,0,4,Lvl,4.0,Inside,3,CollgCr,Norm,Norm,1Fam,1Story,8,5,2001,2001,Hip,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,2,1,0.0,1,0.0,1753.0,1753.0,GasA,5,Y,SBrkr,1788,0,0,1788,0.0,0.0,2,0,3,1,5.0,7,8.0,1,3,Attchd,2001.0,RFn,2.0,522.0,3,3,2,202,151,0,0,0,0,0,0,None,0,6,2009,WD,Normal
929,60,RL,,13006,2,0,3,Lvl,4.0,Corner,3,Gilbert,Norm,Norm,1Fam,2Story,7,5,1997,1997,Gable,CompShg,HdBoard,HdBoard,BrkFace,285.0,3,3,PConc,4,3,No,1,0.0,1,0.0,964.0,964.0,GasA,4,Y,SBrkr,993,1243,0,2236,0.0,0.0,2,1,4,1,4.0,8,8.0,1,3,BuiltIn,1997.0,Fin,2.0,642.0,3,3,2,0,0,0,0,0,0,0,0,None,0,11,2006,WD,Normal
930,20,RL,73.0,8925,2,0,3,HLS,4.0,Inside,3,Timber,Norm,Norm,1Fam,1Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,2,6,16.0,1,0.0,1450.0,1466.0,GasA,5,Y,SBrkr,1466,0,0,1466,0.0,0.0,2,0,3,1,4.0,7,8.0,0,0,Attchd,2007.0,Fin,3.0,610.0,3,3,2,100,18,0,0,0,0,0,0,None,0,7,2009,WD,Normal
931,20,RL,70.0,9100,2,0,4,Lvl,4.0,Inside,3,NAmes,Norm,Norm,1Fam,1Story,5,6,1965,1965,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,CBlock,3,3,No,4,338.0,3,466.0,121.0,925.0,GasA,5,Y,SBrkr,925,0,0,925,0.0,1.0,1,0,2,1,3.0,5,8.0,0,0,Detchd,1965.0,Unf,1.0,429.0,3,3,2,0,0,0,0,0,0,0,2,None,0,7,2009,WD,Normal
932,20,RL,84.0,11670,2,0,3,Lvl,4.0,Corner,3,Somerst,RRNn,Norm,1Fam,1Story,9,5,2006,2006,Hip,CompShg,VinylSd,ImStucc,Stone,302.0,5,3,PConc,5,4,No,1,0.0,1,0.0,1905.0,1905.0,GasA,5,Y,SBrkr,1905,0,0,1905,0.0,0.0,2,0,3,1,5.0,8,8.0,1,4,Attchd,2006.0,Fin,3.0,788.0,3,3,2,0,191,0,0,0,0,0,0,None,0,3,2007,WD,Normal
933,20,RL,63.0,8487,2,0,4,Lvl,4.0,FR2,3,CollgCr,Norm,Norm,1Fam,1Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,210.0,4,3,PConc,4,3,2,6,20.0,1,0.0,1480.0,1500.0,GasA,5,Y,SBrkr,1500,0,0,1500,0.0,0.0,2,0,3,1,4.0,6,8.0,0,0,Attchd,2004.0,RFn,2.0,570.0,3,3,2,192,36,0,0,0,0,0,0,None,0,8,2009,WD,Normal
934,20,RL,313.0,27650,2,0,2,HLS,4.0,Inside,2,NAmes,PosA,Norm,1Fam,1Story,7,7,1960,2007,Flat,Tar&Grv,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,4,3,3,6,425.0,1,0.0,160.0,585.0,GasA,5,Y,SBrkr,2069,0,0,2069,1.0,0.0,2,0,4,1,4.0,9,8.0,1,4,Attchd,1960.0,RFn,2.0,505.0,3,3,2,0,0,0,0,0,0,0,0,None,0,11,2008,WD,Normal
935,30,RL,52.0,5825,2,0,3,Lvl,4.0,Inside,3,BrkSide,Norm,Norm,1Fam,1Story,4,5,1926,1953,Gable,CompShg,MetalSd,MetalSd,BrkFace,108.0,3,4,PConc,2,3,1,1,0.0,1,0.0,600.0,600.0,GasA,4,Y,SBrkr,747,0,0,747,0.0,0.0,1,0,1,1,3.0,5,8.0,0,0,Detchd,1953.0,Unf,2.0,528.0,3,3,2,0,0,32,0,0,0,0,0,None,0,6,2006,WD,Normal
936,20,RL,67.0,10083,2,0,4,Lvl,4.0,Inside,3,SawyerW,Norm,Norm,1Fam,1Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,,,4,3,PConc,4,3,No,6,833.0,1,0.0,343.0,1176.0,GasA,5,Y,SBrkr,1200,0,0,1200,1.0,0.0,2,0,2,1,4.0,5,8.0,0,0,Attchd,2003.0,RFn,2.0,555.0,3,3,2,0,41,0,0,0,0,0,0,None,0,8,2009,WD,Normal
937,60,RL,75.0,9675,2,0,4,Lvl,4.0,Inside,3,Somerst,Norm,Norm,1Fam,2Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,6,341.0,1,0.0,772.0,1113.0,GasA,5,Y,SBrkr,1113,858,0,1971,0.0,0.0,2,1,3,1,4.0,8,8.0,1,4,Attchd,2005.0,RFn,2.0,689.0,3,3,2,0,48,0,0,0,0,0,0,None,0,2,2009,WD,Normal
938,60,RL,73.0,8760,2,0,4,Lvl,4.0,Inside,3,CollgCr,Norm,Norm,1Fam,2Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,4,1,6,464.0,1,0.0,927.0,1391.0,GasA,5,Y,SBrkr,1391,571,0,1962,0.0,0.0,2,1,3,1,4.0,7,8.0,0,0,Attchd,2006.0,RFn,3.0,868.0,3,3,2,0,90,0,0,0,0,0,0,None,0,8,2006,New,Partial
939,70,RL,,24090,2,0,4,Lvl,4.0,Inside,3,ClearCr,Norm,Norm,1Fam,2Story,7,7,1940,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,4,CBlock,3,3,1,1,0.0,1,0.0,1032.0,1032.0,GasA,5,Y,SBrkr,1207,1196,0,2403,0.0,0.0,2,0,4,1,3.0,10,8.0,2,3,Attchd,1940.0,Unf,1.0,349.0,3,3,2,56,0,318,0,0,0,0,0,None,0,6,2010,COD,Normal
940,90,RL,55.0,12640,2,0,3,Lvl,4.0,Inside,3,Mitchel,Norm,Norm,Duplex,1Story,6,5,1976,1976,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,CBlock,3,3,3,3,936.0,2,396.0,396.0,1728.0,GasA,3,Y,SBrkr,1728,0,0,1728,0.0,0.0,2,0,4,2,3.0,8,8.0,0,0,Attchd,1976.0,Unf,2.0,574.0,3,3,2,40,0,0,0,0,0,0,0,None,0,7,2006,WD,Normal
941,60,RL,,8755,2,0,3,Lvl,4.0,FR2,3,Gilbert,RRNn,Norm,1Fam,2Story,7,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,298.0,4,3,PConc,4,3,No,5,772.0,1,0.0,220.0,992.0,GasA,5,Y,SBrkr,1022,1038,0,2060,1.0,0.0,2,1,3,1,4.0,8,8.0,1,3,BuiltIn,1999.0,RFn,2.0,390.0,3,3,2,0,0,0,168,0,0,0,4,None,0,6,2009,WD,Normal
942,90,RL,42.0,7711,2,0,3,Lvl,4.0,Inside,3,Edwards,Norm,Norm,Duplex,1Story,4,3,1977,1977,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,PConc,4,3,3,6,1440.0,1,0.0,0.0,1440.0,GasA,3,Y,SBrkr,1440,0,0,1440,2.0,0.0,2,0,4,2,3.0,8,8.0,0,0,None,,None,0.0,0.0,0,0,0,321,0,0,0,0,0,0,0,None,0,8,2007,Oth,Abnorml
943,90,RL,100.0,25000,2,0,4,Low,4.0,Inside,3,Mitchel,Norm,Norm,Duplex,1Story,5,4,1967,1967,Gable,CompShg,HdBoard,Plywood,None,0.0,3,3,CBlock,3,3,2,1,0.0,1,0.0,1632.0,1632.0,GasA,3,Y,SBrkr,1632,0,0,1632,0.0,0.0,2,0,4,2,3.0,8,8.0,0,0,Attchd,1967.0,Unf,2.0,576.0,3,3,1,0,0,0,0,0,0,0,0,None,0,6,2007,WD,Normal
944,20,RL,,14375,2,0,3,Lvl,2.0,CulDSac,3,Timber,Norm,Norm,1Fam,SLvl,6,6,1958,1958,Gable,CompShg,HdBoard,HdBoard,BrkFace,541.0,3,3,CBlock,3,3,No,6,111.0,3,354.0,354.0,819.0,GasA,4,Y,FuseA,1344,0,0,1344,0.0,1.0,1,0,3,1,4.0,7,8.0,1,4,Basment,1958.0,RFn,2.0,525.0,3,3,2,0,118,0,0,233,0,0,0,None,0,1,2009,COD,Abnorml
945,50,RM,98.0,8820,2,0,4,Lvl,4.0,Corner,3,OldTown,Norm,Norm,1Fam,1.5Fin,5,6,1890,1996,Hip,CompShg,VinylSd,VinylSd,None,0.0,3,3,BrkTil,3,3,No,2,1088.0,1,0.0,0.0,1088.0,GasA,3,Y,SBrkr,1188,561,120,1869,0.0,0.0,1,0,2,1,3.0,7,8.0,0,0,Detchd,1963.0,Unf,2.0,456.0,3,3,2,48,0,244,0,0,0,0,1,None,0,9,2009,WD,Normal
946,80,RL,70.0,8163,2,0,4,Lvl,4.0,Inside,3,NAmes,Norm,Norm,1Fam,SLvl,5,6,1959,1959,Gable,CompShg,HdBoard,HdBoard,BrkFace,128.0,3,4,CBlock,3,3,2,5,748.0,4,294.0,102.0,1144.0,GasA,3,Y,SBrkr,1144,0,0,1144,1.0,0.0,1,0,3,1,3.0,6,8.0,1,3,Attchd,1959.0,RFn,1.0,796.0,3,3,2,86,0,0,0,0,0,0,0,None,0,3,2006,WD,Normal
947,20,RL,85.0,14536,2,0,4,Lvl,4.0,Inside,3,Timber,Norm,Norm,1Fam,1Story,8,5,2002,2003,Hip,CompShg,VinylSd,VinylSd,BrkFace,236.0,4,3,PConc,4,3,2,6,1300.0,1,0.0,316.0,1616.0,GasA,5,Y,SBrkr,1629,0,0,1629,1.0,0.0,2,0,3,1,4.0,9,8.0,1,4,Attchd,2002.0,Fin,3.0,808.0,3,3,2,0,252,0,0,0,0,0,0,None,0,11,2007,WD,Normal
948,60,RL,65.0,14006,2,0,3,Lvl,4.0,Inside,3,CollgCr,Norm,Norm,1Fam,2Story,7,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,144.0,4,3,PConc,4,3,0,1,0.0,1,0.0,936.0,936.0,GasA,5,Y,SBrkr,936,840,0,1776,0.0,0.0,2,1,3,1,4.0,7,8.0,1,3,Attchd,2002.0,RFn,2.0,474.0,3,3,2,144,96,0,0,0,0,0,0,None,0,2,2006,WD,Normal
949,20,RL,78.0,9360,2,0,4,Lvl,4.0,Inside,3,NWAmes,Norm,Norm,1Fam,1Story,6,7,1972,2006,Hip,CompShg,Plywood,Plywood,None,0.0,3,3,CBlock,3,3,No,5,982.0,1,0.0,179.0,1161.0,GasA,3,Y,SBrkr,1381,0,0,1381,1.0,0.0,1,1,3,1,4.0,5,8.0,1,3,Attchd,1972.0,RFn,2.0,676.0,3,3,2,0,0,0,0,0,0,0,0,None,0,3,2010,WD,Normal
950,20,RL,60.0,7200,2,0,4,Lvl,4.0,Inside,3,NAmes,Norm,Norm,1Fam,1Story,5,8,1950,2002,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,CBlock,3,3,No,5,398.0,4,149.0,317.0,864.0,GasA,4,Y,SBrkr,864,0,0,864,1.0,0.0,1,0,3,1,4.0,5,8.0,0,0,Detchd,1980.0,RFn,2.0,720.0,3,3,2,194,0,0,0,0,0,0,0,None,0,7,2007,WD,Normal
951,20,RH,60.0,7800,2,0,4,Lvl,4.0,Corner,3,SawyerW,Norm,Norm,1Fam,1Story,5,5,1965,1965,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,CBlock,3,3,No,4,641.0,1,0.0,187.0,828.0,GasA,4,Y,SBrkr,965,0,0,965,1.0,0.0,1,0,3,1,3.0,6,8.0,0,0,Detchd,1979.0,Unf,1.0,300.0,3,3,2,421,0,0,0,0,0,0,3,None,0,7,2006,WD,Abnorml
952,85,RL,60.0,7200,2,0,4,Lvl,4.0,Inside,3,CollgCr,Norm,Norm,1Fam,SFoyer,5,8,1972,2003,Gable,CompShg,WdShing,HdBoard,None,0.0,3,4,CBlock,4,3,2,6,660.0,1,0.0,108.0,768.0,GasA,4,Y,SBrkr,768,0,0,768,0.0,1.0,1,0,2,1,3.0,5,8.0,0,0,Detchd,1974.0,Fin,1.0,396.0,3,3,2,192,0,0,0,0,0,0,3,None,0,4,2009,WD,Normal
953,60,RL,,11075,2,0,3,Lvl,4.0,Inside,2,Mitchel,Norm,Norm,1Fam,2Story,5,4,1969,1969,Gable,CompShg,HdBoard,HdBoard,BrkFace,232.0,3,3,CBlock,3,3,2,5,562.0,2,193.0,29.0,784.0,GasA,5,Y,SBrkr,1168,800,0,1968,0.0,1.0,2,1,4,1,3.0,7,6.0,1,1,Attchd,1969.0,RFn,2.0,530.0,3,3,2,305,189,0,0,0,0,0,3,Shed,400,9,2008,WD,Normal
954,90,RL,35.0,9400,2,0,3,Lvl,4.0,CulDSac,3,Edwards,Norm,Norm,Duplex,SFoyer,6,5,1975,1975,Flat,Tar&Grv,WdShing,Plywood,BrkFace,250.0,3,3,CBlock,4,4,3,6,945.0,1,0.0,0.0,945.0,GasA,3,Y,SBrkr,980,0,0,980,0.0,2.0,2,0,4,0,3.0,4,8.0,0,0,None,,None,0.0,0.0,0,0,2,0,0,0,0,0,0,0,0,None,0,10,2006,WD,AdjLand
955,90,RH,82.0,7136,2,0,3,HLS,4.0,Inside,3,Crawfor,Norm,Norm,Duplex,2Story,6,6,1946,1950,Gable,CompShg,MetalSd,MetalSd,BrkFace,423.0,3,3,CBlock,4,3,No,3,484.0,1,0.0,495.0,979.0,GasA,3,N,FuseF,979,979,0,1958,0.0,0.0,2,0,4,2,3.0,8,8.0,0,0,Attchd,1946.0,Unf,2.0,492.0,3,3,2,0,0,0,0,0,0,0,0,None,0,8,2007,WD,Normal
956,160,RM,24.0,1300,2,0,4,Lvl,4.0,Inside,3,Blueste,Norm,Norm,TwnhsE,2Story,6,6,1980,1980,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,4,3,No,5,285.0,1,0.0,276.0,561.0,GasA,3,Y,SBrkr,561,668,0,1229,0.0,0.0,1,1,2,1,3.0,5,8.0,1,3,Attchd,1980.0,Fin,2.0,462.0,3,3,2,150,0,0,0,0,0,0,4,None,0,5,2009,WD,Normal
957,20,RL,70.0,7420,2,0,4,Lvl,4.0,Inside,3,Sawyer,Norm,Norm,1Fam,1Story,5,5,1962,1962,Hip,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,No,3,417.0,1,0.0,640.0,1057.0,GasA,3,Y,SBrkr,1057,0,0,1057,0.0,0.0,1,0,3,1,3.0,6,8.0,0,0,Detchd,1977.0,Fin,2.0,576.0,3,3,2,0,0,0,0,0,0,0,0,None,0,4,2007,WD,Normal
958,20,RL,65.0,8450,2,0,4,Lvl,4.0,Inside,3,CollgCr,Norm,Norm,1Fam,1Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,6,699.0,1,0.0,638.0,1337.0,GasA,5,Y,SBrkr,1337,0,0,1337,1.0,0.0,2,0,3,1,4.0,6,8.0,0,0,Attchd,2003.0,RFn,2.0,531.0,3,3,2,0,39,0,0,0,0,0,0,None,0,10,2007,WD,Normal
959,160,FV,24.0,2572,2,0,4,Lvl,4.0,FR2,3,Somerst,Norm,Norm,Twnhs,2Story,7,5,1999,1999,Hip,CompShg,MetalSd,MetalSd,None,0.0,4,3,PConc,4,3,No,5,604.0,1,0.0,92.0,696.0,GasA,5,Y,SBrkr,696,720,0,1416,1.0,0.0,2,1,3,1,4.0,6,8.0,0,0,Detchd,1999.0,Unf,2.0,484.0,3,3,2,0,44,0,0,0,0,0,0,None,0,5,2010,WD,Normal
960,20,RL,50.0,7207,2,0,3,Lvl,4.0,Inside,3,BrkSide,Norm,Norm,1Fam,1Story,5,7,1958,2008,Gable,CompShg,Wd Sdng,Plywood,None,0.0,3,4,CBlock,3,3,3,4,696.0,1,0.0,162.0,858.0,GasA,4,Y,SBrkr,858,0,0,858,1.0,0.0,1,0,2,1,3.0,4,8.0,0,0,None,,None,0.0,0.0,0,0,2,117,0,0,0,0,0,0,0,None,0,2,2010,WD,Normal
961,60,RL,,12227,2,0,3,Lvl,4.0,Corner,3,NWAmes,PosN,Norm,1Fam,2Story,6,7,1977,1995,Gable,CompShg,HdBoard,HdBoard,BrkFace,424.0,3,4,CBlock,4,4,No,5,896.0,1,0.0,434.0,1330.0,GasA,3,Y,SBrkr,1542,1330,0,2872,1.0,0.0,2,1,4,1,3.0,11,8.0,1,3,Attchd,1977.0,Fin,2.0,619.0,3,3,2,550,282,0,0,0,0,0,0,None,0,7,2008,WD,Normal
962,160,RL,24.0,2308,2,0,4,Lvl,4.0,Corner,3,NPkVill,Norm,Norm,TwnhsE,2Story,6,6,1976,1976,Gable,CompShg,Plywood,Brk Cmn,None,0.0,3,3,CBlock,4,3,No,5,556.0,1,0.0,248.0,804.0,GasA,3,Y,SBrkr,804,744,0,1548,1.0,0.0,2,1,3,1,4.0,7,8.0,1,3,Detchd,1976.0,Unf,2.0,440.0,3,3,2,48,0,0,0,0,0,0,0,None,0,7,2007,WD,Normal
963,20,RL,122.0,11923,2,0,3,Lvl,4.0,Corner,3,CollgCr,Norm,Norm,1Fam,1Story,9,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,5,3,No,1,0.0,1,0.0,1800.0,1800.0,GasA,5,Y,SBrkr,1800,0,0,1800,0.0,0.0,2,0,2,1,5.0,7,8.0,0,0,Attchd,2007.0,Fin,2.0,702.0,3,3,2,288,136,0,0,0,0,0,0,None,0,5,2009,WD,Normal
964,60,RL,80.0,11316,2,0,4,Lvl,4.0,Corner,3,Timber,Norm,Norm,1Fam,2Story,7,5,2002,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,44.0,4,3,PConc,4,3,No,6,624.0,1,0.0,193.0,817.0,GasA,5,Y,SBrkr,824,1070,0,1894,1.0,0.0,2,1,4,1,4.0,8,8.0,1,4,BuiltIn,2002.0,Fin,2.0,510.0,3,3,2,0,40,0,0,0,0,0,0,None,0,2,2010,WD,Normal
965,60,RL,65.0,10237,2,0,4,Lvl,4.0,Inside,3,Gilbert,RRAn,Norm,1Fam,2Story,6,5,2005,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,No,1,0.0,1,0.0,783.0,783.0,GasA,5,Y,SBrkr,783,701,0,1484,0.0,0.0,2,1,3,1,4.0,8,8.0,1,4,Attchd,2005.0,Fin,2.0,393.0,3,3,2,0,72,0,0,0,0,0,0,None,0,7,2007,New,Partial
966,50,RL,130.0,9600,2,0,3,HLS,4.0,Inside,3,Crawfor,Norm,Norm,1Fam,1.5Fin,5,7,1940,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,4,4,BrkTil,3,2,No,3,428.0,1,0.0,300.0,728.0,GasA,5,Y,SBrkr,976,332,0,1308,1.0,0.0,1,1,2,1,3.0,7,6.0,2,3,Detchd,1940.0,Unf,1.0,256.0,3,3,2,0,70,0,0,0,0,0,0,None,0,6,2009,WD,Normal
967,20,RL,,7390,2,0,3,Lvl,4.0,Inside,3,NAmes,Norm,Norm,1Fam,1Story,5,7,1955,1955,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,151.0,3,3,CBlock,3,3,No,5,902.0,1,0.0,196.0,1098.0,GasA,3,Y,SBrkr,1098,0,0,1098,1.0,0.0,1,0,3,1,3.0,6,8.0,0,0,Attchd,1955.0,Unf,1.0,260.0,3,3,2,0,0,0,0,0,0,0,0,None,0,7,2008,WD,Normal
968,50,RM,50.0,5925,2,0,4,Lvl,4.0,Inside,3,OldTown,Norm,Norm,1Fam,1.5Fin,3,6,1910,1950,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,BrkTil,3,3,No,1,0.0,1,0.0,600.0,600.0,Grav,2,N,SBrkr,600,368,0,968,0.0,0.0,1,0,2,1,3.0,6,8.0,0,0,None,,None,0.0,0.0,0,0,2,0,0,0,0,0,0,0,2,None,0,5,2009,WD,Abnorml
969,190,RL,75.0,10382,2,0,4,Lvl,4.0,Inside,3,NAmes,Norm,Norm,2fmCon,SLvl,6,5,1958,1958,Hip,CompShg,HdBoard,HdBoard,BrkFace,105.0,3,2,CBlock,3,3,3,5,513.0,1,0.0,75.0,588.0,GasA,3,Y,SBrkr,1095,0,0,1095,1.0,0.0,1,0,2,1,3.0,6,8.0,0,0,Attchd,1958.0,RFn,1.0,264.0,3,3,2,0,0,0,0,0,0,0,0,None,0,3,2006,ConLD,Normal
970,50,RL,60.0,10800,2,0,4,Lvl,4.0,Inside,3,NAmes,Norm,Norm,1Fam,1.5Fin,4,4,1949,1950,Gable,CompShg,AsbShng,AsbShng,None,0.0,3,3,CBlock,3,3,No,1,0.0,1,0.0,720.0,720.0,GasA,3,N,FuseA,720,472,0,1192,0.0,0.0,1,1,4,1,3.0,6,8.0,0,0,None,,None,0.0,0.0,0,0,2,0,0,0,0,0,0,0,0,None,0,12,2006,WD,Abnorml
971,160,RL,36.0,2268,2,0,4,Lvl,4.0,Inside,3,NridgHt,Norm,Norm,Twnhs,2Story,7,5,2003,2004,Gable,CompShg,VinylSd,Wd Shng,Stone,106.0,4,3,PConc,4,3,No,6,567.0,1,0.0,197.0,764.0,GasA,5,Y,SBrkr,764,862,0,1626,0.0,0.0,2,0,2,1,4.0,6,8.0,0,0,BuiltIn,2003.0,RFn,2.0,474.0,3,3,2,0,27,0,0,0,0,0,0,None,0,7,2009,WD,Normal
972,120,RL,55.0,7892,2,0,4,Lvl,4.0,Inside,3,SawyerW,Norm,Norm,TwnhsE,1Story,6,5,1979,1979,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,CBlock,4,3,No,1,0.0,1,0.0,918.0,918.0,GasA,3,Y,SBrkr,918,0,0,918,0.0,0.0,2,0,2,1,3.0,5,8.0,1,3,Attchd,1979.0,Unf,1.0,264.0,3,3,2,28,0,0,0,0,0,0,0,None,0,4,2010,WD,Normal
973,20,FV,95.0,11639,2,0,4,Lvl,4.0,Corner,3,Somerst,Norm,Norm,1Fam,1Story,7,5,2007,2008,Gable,CompShg,CemntBd,CmentBd,,,4,3,PConc,4,3,No,1,0.0,1,0.0,1428.0,1428.0,GasA,5,Y,SBrkr,1428,0,0,1428,0.0,0.0,2,0,3,1,4.0,6,8.0,0,0,Attchd,2007.0,Fin,2.0,480.0,3,3,2,0,120,0,0,0,0,0,0,None,0,12,2008,New,Partial
974,70,RL,60.0,11414,2,0,3,Lvl,4.0,Corner,3,BrkSide,RRAn,Feedr,1Fam,2Story,7,8,1910,1993,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,4,BrkTil,4,3,No,1,0.0,1,0.0,728.0,728.0,GasA,3,N,SBrkr,1136,883,0,2019,0.0,0.0,1,0,3,1,4.0,8,8.0,0,0,Detchd,1997.0,Unf,2.0,532.0,3,3,2,509,135,0,0,0,0,0,4,None,0,10,2009,WD,Normal
975,160,FV,,2651,2,0,4,Lvl,4.0,FR2,3,Somerst,Norm,Norm,Twnhs,2Story,7,5,2000,2000,Gable,CompShg,MetalSd,MetalSd,None,0.0,4,3,PConc,4,3,No,6,641.0,1,0.0,32.0,673.0,GasA,5,Y,SBrkr,673,709,0,1382,1.0,0.0,2,1,3,1,4.0,6,8.0,0,0,Detchd,2000.0,Unf,2.0,490.0,3,3,2,153,50,0,0,0,0,0,0,None,0,4,2006,WD,Normal
976,30,RL,51.0,5900,2,0,3,Bnk,4.0,Inside,3,BrkSide,Norm,Norm,1Fam,1Story,4,7,1923,1958,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,PConc,4,3,No,1,0.0,1,0.0,440.0,440.0,GasA,3,Y,FuseA,869,0,0,869,0.0,0.0,1,0,2,1,2.0,4,8.0,0,0,None,,None,0.0,0.0,0,0,2,0,0,0,0,0,0,0,0,None,0,8,2006,WD,Normal
977,120,FV,35.0,4274,2,2,3,Lvl,4.0,Inside,3,Somerst,Norm,Norm,TwnhsE,1Story,7,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,,,4,3,PConc,4,3,No,6,1106.0,1,0.0,135.0,1241.0,GasA,5,Y,SBrkr,1241,0,0,1241,1.0,0.0,1,1,1,1,4.0,4,8.0,0,0,Attchd,2007.0,Fin,2.0,569.0,3,3,2,0,116,0,0,0,0,0,0,None,0,11,2007,New,Partial
